0.000,5,0,8388608,143825,5.877,-1
0.556,1,0,8388608,147920,5.928,-1
1.353,1,1,8388608,132314,5.938,-1
2.414,1,0,8388608,176151,5.947,-1
3.510,1,0,8388608,152920,5.956,-1
4.215,1,0,8388608,173245,5.965,-1
4.786,1,1,8388608,109569,5.975,-1
5.880,1,0,8388608,148049,5.984,-1
9.556,5,0,8388608,110605,9.631,-1
6.975,4,1,8388608,176172,15.403,-1
7.902,2,0,8388608,167061,15.466,-1
8.752,4,0,8388608,134213,16.590,-1
10.383,2,1,8388608,180372,16.618,-1
12.244,1,1,8388608,113687,16.638,-1
11.198,1,0,8388608,116897,16.657,-1
13.322,2,1,8388608,191777,16.676,-1
16.744,2,1,8388608,111062,16.818,-1
14.290,4,1,8388608,198679,19.263,-1
14.793,2,1,8388608,129018,19.292,-1
15.847,2,1,8388608,197876,19.316,-1
19.388,3,0,8388608,154501,20.338,-1
17.813,4,0,8388608,125044,20.417,-1
18.858,3,0,8388608,131717,20.514,-1
20.464,4,0,8388608,104450,21.381,-1
20.972,1,1,8388608,127747,21.411,-1
21.651,4,0,8388608,168431,21.958,-1
22.250,7,1,8388608,146533,23.226,-1
22.842,3,0,8388608,135406,23.260,-1
23.863,13,1,8388608,183253,23.968,-1
24.542,5,0,8388608,153230,25.017,-1
25.451,4,0,8388608,134639,25.527,-1
26.253,4,0,8388608,150596,26.745,-1
26.760,3,0,8388608,113079,27.080,-1
27.527,16,0,8388608,146534,28.183,-1
28.556,3,0,8388608,159610,28.682,-1
29.475,5,0,8388608,122483,29.560,-1
30.455,5,0,8388608,123658,30.570,-1
31.363,4,1,8388608,198557,31.440,-1
32.261,7,0,8388608,105922,32.489,-1
33.139,4,1,8388608,111930,33.329,-1
33.671,3,0,8388608,104599,34.073,-1
34.412,4,0,8388608,179758,34.484,-1
35.433,3,0,8388608,119804,35.590,-1
36.353,4,0,8388608,190163,36.501,-1
37.379,12,1,8388608,139615,37.505,-1
38.459,5,1,8388608,105837,38.548,-1
39.314,4,0,8388608,102362,39.385,-1
40.120,5,0,8388608,188229,40.205,-1
40.783,4,1,8388608,131274,40.857,-1
41.389,4,1,8388608,115199,41.508,-1
42.469,3,1,8388608,140301,42.540,-1
43.084,4,1,8388608,147271,43.154,-1
43.709,4,0,8388608,188621,43.778,-1
44.543,4,1,8388608,189724,44.789,-1
45.488,3,1,8388608,192964,45.555,-1
46.473,3,1,8388608,104890,46.551,-1
47.132,6,0,8388608,198693,47.794,-1
47.763,3,1,8388608,144623,47.865,-1
48.458,7,0,8388608,149656,48.548,-1
49.197,7,0,8388608,144856,50.202,-1
50.151,2,1,8388608,173893,50.337,-1
50.974,3,0,8388608,184670,51.037,-1
52.019,3,1,8388608,128408,52.080,-1
52.603,3,1,8388608,197463,52.666,-1
53.174,3,0,8388608,110520,53.244,-1
53.989,3,0,8388608,103593,54.057,-1
55.038,4,1,8388608,168527,56.636,-1
55.630,1,0,8388608,154542,56.699,-1
56.191,2,1,8388608,147164,56.717,-1
57.057,4,0,8388608,126590,57.134,-1
57.913,4,0,8388608,176381,58.004,-1
58.522,5,1,8388608,177993,58.621,-1
59.841,5,1,8388608,149546,59.931,-1
60.498,7,1,8388608,118452,61.214,-1
61.370,5,1,8388608,155487,61.826,-1
62.415,4,0,8388608,121334,62.498,-1
63.023,4,1,8388608,132031,63.110,-1
63.718,5,0,8388608,174814,64.027,-1
64.524,4,1,8388608,123487,64.636,-1
65.609,4,1,8388608,195462,65.720,-1
66.459,5,0,8388608,167856,66.728,-1
67.458,5,0,8388608,193305,67.528,-1
67.964,2,0,8388608,152263,68.029,-1
68.864,3,1,8388608,158048,68.942,-1
69.563,3,0,8388608,107887,69.669,-1
70.265,4,1,8388608,107992,70.328,-1
71.361,4,0,8388608,148645,71.487,-1
72.219,5,0,8388608,190648,72.289,-1
73.197,4,0,8388608,142453,73.262,-1
59.274,14243,1,8388608,110080,59.544,1048576
73.890,3,0,8388608,148966,73.983,-1
74.563,6,1,8388608,148044,74.690,-1
75.194,5,1,8388608,151654,75.441,-1
75.857,3,0,8388608,173513,75.926,-1
76.557,2,1,8388608,134880,76.648,-1
77.329,2,0,8388608,122144,77.482,-1
78.040,2,0,8388608,184131,78.129,-1
78.689,3,0,8388608,188448,78.757,-1
79.425,4,1,8388608,103580,79.499,-1
80.289,3,0,8388608,108328,80.394,-1
80.913,9,1,8388608,133135,81.164,-1
81.933,6,1,8388608,113146,82.011,-1
82.801,4,0,8388608,163431,83.345,-1
83.326,2,0,8388608,188146,83.429,-1
83.888,3,1,8388608,127163,83.952,-1
84.831,4,1,8388608,163358,84.932,-1
85.417,5,0,8388608,121750,86.336,-1
87.996,4,0,8388608,115595,88.096,-1
86.093,2,0,8388608,149592,88.371,-1
86.651,1,1,8388608,136632,88.395,-1
87.176,1,1,8388608,123265,88.413,-1
88.541,4,1,8388608,189434,88.759,-1
89.419,6,0,8388608,116889,89.466,-1
89.984,5,1,8388608,177971,90.063,-1
90.582,5,0,8388608,139592,90.687,-1
91.615,4,0,8388608,187809,91.683,-1
92.512,4,1,8388608,111600,92.589,-1
93.348,2,1,8388608,123978,93.415,-1
94.107,2,0,8388608,163209,94.177,-1
94.667,5,1,8388608,192163,94.880,-1
95.429,4,1,8388608,137394,95.512,-1
96.465,4,0,8388608,185486,96.541,-1
97.278,4,0,8388608,189189,97.374,-1
98.089,4,0,8388608,190819,98.161,-1
99.100,4,1,8388608,156408,99.185,-1
99.602,4,0,8388608,104340,99.957,-1
100.143,3,1,8388608,191152,100.403,-1
101.025,2,0,8388608,125168,101.099,-1
101.534,3,0,8388608,150756,101.604,-1
102.587,3,0,8388608,129699,102.654,-1
103.179,4,0,8388608,163130,103.635,-1
104.233,4,1,8388608,146007,104.299,-1
105.332,3,1,8388608,144377,105.399,-1
106.407,3,0,8388608,192678,106.475,-1
107.348,2,1,8388608,107924,107.393,-1
108.044,2,1,8388608,199186,108.139,-1
108.863,3,1,8388608,162477,108.932,-1
109.932,3,0,8388608,159496,110.062,-1
110.485,2,1,8388608,170359,110.551,-1
111.509,3,0,8388608,194195,111.622,-1
112.115,2,1,8388608,171309,112.199,-1
112.800,5,0,8388608,110523,112.874,-1
113.554,5,0,8388608,101412,116.678,-1
114.190,2,1,8388608,111845,116.770,-1
114.851,0,1,8388608,180757,116.783,-1
115.524,2,0,8388608,146248,116.795,-1
116.328,1,0,8388608,139768,116.808,-1
116.903,3,1,8388608,188126,116.977,-1
117.884,3,0,8388608,182669,117.981,-1
118.840,4,0,8388608,178436,118.941,-1
119.920,3,1,8388608,117069,119.998,-1
120.863,3,1,8388608,143009,120.931,-1
121.513,3,0,8388608,103596,121.590,-1
122.338,4,1,8388608,186122,122.436,-1
123.377,4,1,8388608,199896,123.455,-1
124.292,3,0,8388608,160052,124.484,-1
124.876,3,0,8388608,119870,124.952,-1
125.975,3,1,8388608,135576,126.057,-1
126.923,3,1,8388608,143567,126.997,-1
127.931,3,1,8388608,196909,128.006,-1
128.666,3,0,8388608,123425,128.737,-1
129.700,3,1,8388608,194924,129.842,-1
130.585,4,0,8388608,180690,130.653,-1
131.491,5,0,8388608,105048,131.862,-1
132.316,4,0,8388608,106796,132.406,-1
133.349,4,0,8388608,118317,133.521,-1
133.992,3,0,8388608,166628,134.061,-1
134.774,3,0,8388608,102287,134.859,-1
135.510,2,1,8388608,135502,135.603,-1
136.229,3,1,8388608,137816,136.295,-1
137.311,6,1,8388608,136267,137.382,-1
137.926,6,1,8388608,104070,138.685,-1
138.738,5,1,8388608,115085,138.840,-1
139.454,4,1,8388608,108436,139.528,-1
140.149,7,0,8388608,168593,140.482,-1
140.724,3,1,8388608,132294,140.804,-1
141.509,3,1,8388608,147915,141.688,-1
142.314,4,1,8388608,119603,142.456,-1
142.831,4,1,8388608,106188,142.908,-1
143.726,4,0,8388608,126889,143.809,-1
144.241,3,1,8388608,189942,144.362,-1
145.277,3,0,8388608,106660,145.352,-1
146.257,4,0,8388608,164471,146.327,-1
147.332,4,0,8388608,122064,147.705,-1
148.349,6,1,8388608,190273,148.473,-1
149.308,4,1,8388608,177234,149.397,-1
150.301,5,0,8388608,128777,150.383,-1
150.942,6,1,8388608,130325,151.023,-1
151.609,3,1,8388608,144065,151.684,-1
152.581,3,1,8388608,138556,152.741,-1
153.408,5,1,8388608,194349,154.412,-1
154.030,1,1,8388608,138921,154.440,-1
154.944,7,0,8388608,186476,155.044,-1
155.460,5,0,8388608,175670,155.541,-1
156.533,4,1,8388608,157316,156.598,-1
157.135,4,0,8388608,124156,157.206,-1
158.200,5,0,8388608,146660,158.279,-1
159.016,3,1,8388608,137523,159.083,-1
159.800,3,1,8388608,197076,159.936,-1
160.383,3,0,8388608,147145,160.452,-1
161.115,3,1,8388608,184983,161.193,-1
161.976,2,1,8388608,195239,162.038,-1
162.885,4,0,8388608,117977,162.966,-1
163.767,5,0,8388608,198287,163.927,-1
164.535,4,0,8388608,130289,165.788,-1
165.157,2,1,8388608,166798,165.818,-1
165.788,1,0,8388608,194694,165.854,-1
166.505,4,0,8388608,126007,166.611,-1
167.438,4,0,8388608,186333,167.609,-1
168.210,3,0,8388608,164956,168.240,-1
169.232,1,0,8388608,127453,169.315,-1
169.826,3,0,8388608,163782,169.893,-1
170.617,3,0,8388608,174426,170.682,-1
171.712,3,0,8388608,124153,171.829,-1
172.757,3,0,8388608,103426,172.841,-1
173.733,4,0,8388608,184177,173.806,-1
174.647,2,1,8388608,116483,174.708,-1
175.371,5,0,8388608,162932,175.543,-1
176.178,3,0,8388608,102766,176.288,-1
176.903,4,1,8388608,112447,177.078,-1
177.990,2,1,8388608,136061,178.071,-1
178.915,4,0,8388608,104497,178.990,-1
179.419,5,1,8388608,178686,179.510,-1
180.040,4,0,8388608,134059,180.198,-1
180.645,5,1,8388608,113033,181.044,-1
181.307,508,0,8388608,108602,181.401,-1
182.329,4,1,8388608,113483,182.422,-1
183.296,4,1,8388608,144827,183.372,-1
184.087,4,1,8388608,126329,184.758,-1
186.938,4,1,8388608,197435,187.331,-1
185.945,1,0,8388608,135038,187.657,-1
187.675,2,0,8388608,101332,187.741,-1
188.739,5,0,8388608,167821,189.170,-1
190.099,4,0,8388608,174682,190.166,-1
190.997,5,0,8388608,120116,191.149,-1
191.540,4,1,8388608,122627,191.622,-1
192.064,3,1,8388608,131957,192.137,-1
192.754,3,0,8388608,185249,192.830,-1
193.578,3,0,8388608,156700,193.657,-1
194.487,3,0,8388608,168463,194.702,-1
195.496,3,1,8388608,170026,195.577,-1
196.005,4,0,8388608,179115,196.085,-1
196.654,4,1,8388608,126593,196.970,-1
189.547,3,1,8388608,147084,197.222,-1
197.401,5,1,8388608,169829,197.478,-1
198.289,8,0,8388608,181504,200.470,-1
198.916,2,0,8388608,109297,200.508,-1
199.916,2,1,8388608,158701,200.525,-1
200.926,4,0,8388608,101537,201.062,-1
201.502,5,0,8388608,163073,201.579,-1
185.061,17283,1,8388608,153088,185.150,1048576
203.022,4,0,8388608,151866,203.490,-1
202.484,3,1,8388608,184915,203.641,-1
203.843,5,0,8388608,187898,204.608,-1
204.676,3,1,8388608,156040,205.010,-1
205.396,4,1,8388608,126218,205.535,-1
206.109,4,1,8388608,151797,206.452,-1
206.614,4,0,8388608,180952,206.762,-1
207.645,4,0,8388608,185091,207.723,-1
208.712,3,1,8388608,158163,208.789,-1
209.319,2,0,8388608,130122,209.383,-1
210.177,2,1,8388608,158121,210.247,-1
210.917,4,0,8388608,104872,211.935,-1
211.433,2,1,8388608,103550,211.962,-1
212.224,5,0,8388608,147416,212.807,-1
212.793,4,0,8388608,142673,212.869,-1
213.440,4,0,8388608,140012,213.564,-1
213.993,4,0,8388608,149412,214.069,-1
214.552,3,0,8388608,156635,214.624,-1
215.094,3,0,8388608,155046,215.201,-1
216.136,3,1,8388608,161528,216.783,-1
216.936,3,0,8388608,156863,217.091,-1
217.829,4,0,8388608,131378,217.902,-1
218.399,2,0,8388608,107916,218.465,-1
219.467,4,1,8388608,155307,220.060,-1
220.533,4,1,8388608,193223,220.609,-1
221.617,6,0,8388608,159820,221.958,-1
222.577,4,1,8388608,116504,222.650,-1
223.432,3,1,8388608,119323,223.506,-1
224.170,3,1,8388608,130788,224.282,-1
225.199,4,1,8388608,183612,225.266,-1
225.786,4,1,8388608,109791,225.870,-1
226.459,3,0,8388608,181228,226.527,-1
227.347,3,0,8388608,113254,227.417,-1
227.875,2,1,8388608,191613,227.948,-1
228.671,3,1,8388608,191791,228.745,-1
229.716,2,1,8388608,168781,229.788,-1
230.545,3,1,8388608,130888,230.618,-1
231.499,4,1,8388608,150970,231.572,-1
232.459,7,0,8388608,106968,233.273,-1
234.080,5,1,8388608,183464,234.361,-1
233.249,3,1,8388608,143608,234.518,-1
234.895,4,1,8388608,190553,235.018,-1
235.514,4,1,8388608,186475,235.586,-1
236.472,4,0,8388608,162152,236.546,-1
237.101,2,1,8388608,179096,237.153,-1
238.072,4,0,8388608,137875,238.201,-1
239.050,3,1,8388608,116314,239.151,-1
240.114,5,1,8388608,175962,240.195,-1
240.987,5,0,8388608,102217,241.075,-1
242.076,5,1,8388608,119071,242.149,-1
242.771,5,0,8388608,101480,242.855,-1
243.452,3,1,8388608,199710,243.520,-1
244.158,2,1,8388608,125054,244.228,-1
245.256,3,1,8388608,123056,245.328,-1
246.148,3,0,8388608,175502,246.246,-1
246.695,2,1,8388608,187996,246.795,-1
247.416,5,0,8388608,149900,247.512,-1
248.486,5,0,8388608,183763,248.677,-1
249.031,5,0,8388608,136898,249.786,-1
249.543,1,0,8388608,185801,249.825,-1
250.195,5,1,8388608,188677,250.518,-1
251.128,4,0,8388608,119550,251.240,-1
252.128,2,1,8388608,174652,252.206,-1
252.775,3,0,8388608,140494,252.845,-1
253.620,3,1,8388608,138879,253.691,-1
254.476,3,0,8388608,195004,254.579,-1
255.414,4,0,8388608,141654,255.519,-1
256.407,4,0,8388608,117140,256.477,-1
257.148,4,0,8388608,125358,257.297,-1
257.738,3,0,8388608,173885,257.803,-1
258.538,3,1,8388608,106787,258.647,-1
259.257,3,0,8388608,115684,259.325,-1
259.821,3,0,8388608,117407,259.842,-1
260.492,7,1,8388608,155269,260.815,-1
261.376,5,1,8388608,196506,261.666,-1
261.977,3,1,8388608,113605,262.231,-1
262.540,5,1,8388608,194098,263.138,-1
263.119,4,1,8388608,179436,263.968,-1
263.851,3,1,8388608,132002,264.399,-1
264.386,2,0,8388608,144814,264.611,-1
264.974,4,0,8388608,198963,265.055,-1
265.937,3,1,8388608,135615,266.010,-1
266.738,119,0,8388608,147808,266.862,-1
267.816,3,0,8388608,104723,267.976,-1
268.518,5,1,8388608,161771,268.715,-1
269.510,5,0,8388608,108049,269.614,-1
270.349,5,0,8388608,101217,270.564,-1
270.918,4,1,8388608,179044,271.056,-1
271.519,4,1,8388608,137386,271.617,-1
272.381,6,1,8388608,199538,272.736,-1
274.200,5,0,8388608,190380,274.907,-1
273.445,3,1,8388608,193118,274.999,-1
274.962,7,0,8388608,169819,275.039,-1
275.933,5,1,8388608,113124,276.049,-1
277.020,4,0,8388608,173103,277.092,-1
277.613,3,1,8388608,163126,277.681,-1
278.567,3,0,8388608,156543,278.630,-1
279.296,4,0,8388608,135702,279.436,-1
279.921,4,1,8388608,142357,280.066,-1
280.996,5,1,8388608,114749,281.578,-1
281.855,5,1,8388608,159183,282.476,-1
282.380,3,0,8388608,148204,282.504,-1
283.118,6,1,8388608,108023,283.198,-1
283.724,3,1,8388608,163409,283.867,-1
284.409,3,1,8388608,107566,284.475,-1
285.275,4,1,8388608,153546,286.341,-1
286.304,2,0,8388608,187997,286.383,-1
286.927,5,1,8388608,172181,287.142,-1
289.665,5,1,8388608,148085,289.744,-1
290.190,3,1,8388608,126650,290.648,-1
287.540,5,0,8388608,160071,290.520,-1
288.254,4,1,8388608,127123,290.861,-1
290.804,4,0,8388608,113456,291.120,-1
292.273,4,0,8388608,124571,292.369,-1
291.529,1,0,8388608,146146,292.430,-1
289.032,1,0,8388608,117412,292.448,-1
293.218,4,0,8388608,163711,293.291,-1
293.915,3,0,8388608,125665,293.985,-1
294.942,3,1,8388608,143648,295.007,-1
295.915,4,1,8388608,153694,297.135,-1
296.787,3,0,8388608,128522,297.246,-1
297.315,3,1,8388608,198658,297.504,-1
297.884,3,0,8388608,118456,297.957,-1
298.834,6,0,8388608,102776,298.920,-1
299.351,4,1,8388608,161398,299.432,-1
300.127,5,0,8388608,107523,300.266,-1
301.128,5,0,8388608,197520,301.212,-1
302.176,4,1,8388608,113370,302.681,-1
