0.000,5,0,256,72631120,0.263,-1
0.505,3,0,256,35618064,0.656,-1
0.624,3,1,16,70419216,0.888,-1
1.106,3,0,256,9744592,2.488,-1
2.892,2,1,16,51597712,2.957,-1
3.237,3,0,256,19815360,3.295,-1
3.801,6,0,256,51806864,3.938,-1
1.276,3,1,16,66418432,4.415,-1
3.941,4,1,16,37386416,4.589,-1
5.051,3,1,16,42674432,5.285,-1
5.383,5,0,256,3739296,5.584,-1
5.973,3,0,256,29320304,6.114,-1
6.063,2,1,16,53217888,6.128,-1
2.015,3833,1,16,71903136,2.358,-1
7.875,4,0,256,21947696,7.946,-1
7.935,2,1,16,39226784,7.997,-1
8.334,2,1,16,61684496,8.368,-1
9.135,5,1,16,32674880,13.061,-1
11.003,2,0,256,12870784,13.124,-1
11.455,2,0,256,127333200,13.136,-1
11.771,2,0,256,13524016,13.147,-1
12.256,2,0,256,64671392,13.159,-1
13.673,5,0,256,121872256,16.046,-1
13.764,3,1,16,41222304,16.115,-1
16.560,5,0,256,40039680,16.647,-1
16.653,5,0,256,45272592,16.721,-1
16.800,3,1,16,60469264,16.883,-1
16.931,2,1,16,1691472,16.997,-1
17.878,4,1,16,70291248,17.917,-1
18.603,5,1,16,47216160,18.683,-1
18.831,4,0,256,122578336,18.896,-1
19.015,3,1,16,38999888,19.124,-1
19.498,3,1,16,23828272,19.571,-1
19.996,2,1,16,70932336,20.061,-1
20.092,2,1,16,51598000,20.155,-1
20.340,2,1,16,40548128,20.412,-1
20.752,4,0,256,59369088,20.829,-1
21.206,3,1,16,49864048,21.278,-1
21.932,3,1,16,51225488,21.977,-1
22.400,3,0,256,60515344,22.466,-1
24.376,4,1,16,47260896,24.486,-1
25.127,5,0,256,111225840,29.127,-1
25.292,3,1,16,17488880,29.150,-1
25.216,2,1,16,34009872,29.163,-1
26.180,3,0,256,32833280,29.175,-1
27.241,3,1,16,65238160,29.186,-1
27.831,2,0,256,27505104,29.209,-1
29.137,2,0,256,127433584,29.220,-1
30.230,3,1,16,2688240,32.983,-1
30.475,2,0,256,36939344,33.002,-1
33.051,1,1,16,37604256,33.118,-1
34.010,8,1,16,52856752,34.407,-1
34.835,6,1,16,59139200,34.928,-1
35.638,7,1,16,38448064,35.796,-1
36.110,3,0,256,34725888,36.210,-1
36.307,7,1,16,33624208,37.289,-1
37.369,7,1,16,71699152,37.956,-1
38.918,4,1,16,29705776,38.988,-1
41.071,5,1,16,62189120,41.159,-1
